#,H2,H3,H4,Genre,Aspect,Topic,Tooltip Header,"Char Count",Concatenated Title for Telegram Pin,Blurb 310/368 (84% Complete),"Char Count",Liner Type,Reviewed ###,###,###,###,# Text Template,Template,Template,Template: Template,18,# Text Template:- Template - Template,"37 Characters fit into one single line. 74 Characters fit into a double liner. 111 Characters take up a three liner. 148 Characters take up four line text.",155,OVERSIZED,
F02-04-06,2,4,6,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"When buying Tape, go for quantity over quality as all brands fulfil a common application.",89,3 LINER,DONE
F02-04-07,2,4,7,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Make sure to relieve yourself before beginning a Duct Tape Dummy as it can take a while to make.,96,3 LINER,DONE
F02-04-08,2,4,8,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Save fatigue of a Model's muscles when making a Duct Tape Dummy by using brooms for arm rests.,94,3 LINER,DONE
F02-04-09,2,4,9,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Maintain balance whilst making your Duct Tape Dummy. You will have restricted limb movement and may not be able to break your fall.,131,4 LINER,DONE
F02-04-10,2,4,10,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Save on tape if the Duct Tape Dummy base covers an area (not every inch of the model needs to be taped).,104,3 LINER,DONE
F02-04-11,2,4,11,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"Wrapping tape directly from the roll may speed up its construction, but doing this can constrict areas, making it inaccurate..",126,4 LINER,DONE
F02-04-12,2,4,12,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Apply smaller Duct Tape lengths on areas with more contouring/movement during construction.,91,3 LINER,DONE
F02-04-13,2,4,13,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"Ensure ample Wrist, Ankle, and Necklines are left on a Duct Tape Dummy as Material is harder to add than trim.",110,3 LINER,DONE
F02-04-14,2,4,14,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"The more precise you are with your Duct Tape Dummy, the better your Fursuit will look and feel.",95,3 LINER,DONE
F02-04-15,2,4,15,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"A Duct Tape Dummy should be tight, but allow a full range of movement. During creation, test limits and patch any tears that appear with tape.",142,4 LINER,DONE
F02-04-16,2,4,16,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"A completed Duct Tape Dummy model is a sight to behold, so be sure to have the camera handy!",92,3 LINER,DONE
F02-04-17,2,4,17,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Always mark the seams of a Duct Tape Dummy to allow realignment of the cut edge by the Fursuit Maker.,101,3 LINER,DONE
F02-04-18,2,4,18,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,"If the Duct Tape Dummy Model isn’t a fan of pain, invest in some bandage cutting scissors.",90,3 LINER,DONE
F02-04-19,2,4,19,Fursuits,Commission,Duct Tape Dummy,Commission: Duct Tape Dummy,27,Fursuits:- Commission - Duct Tape Dummy,Time should be taken when being cut out of a Duct Tape Dummy as carelessness can cause injury.,94,3 LINER,DONE
F02-05-01,2,5,1,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,Take advantage of available payment protection when Commissioning a Fursuit.,76,3 LINER,DONE
F02-05-02,2,5,2,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,It is normal to foot material costs upfront to ensure the Maker is not out of pocket should they invest and you cease contact.,126,4 LINER,DONE
F02-05-03,2,5,3,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,Being polite in Maker contact will affect how you are seen and the Maker may go above and beyond in the Commission finish.,122,4 LINER,DONE
F02-05-04,2,5,4,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,"Avoid instant messaging when talking with a Maker during a Commission; or if you do, summarise what was agreed formally in a follow up email.",141,4 LINER,DONE
F02-05-05,2,5,5,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,Ensure the Maker understands the Fursuit Specification by referencing aspects during your Commission contact.,109,3 LINER,DONE
F02-05-06,2,5,6,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,Try to keep emails concise and bullet point Commission clarifications to focus Maker response.,94,3 LINER,DONE
F02-05-07,2,5,7,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,Keep a Maker aware of the importance for the Fursuit Commission deadline as this can focus their effort to meet it.,115,4 LINER,DONE
F02-05-08,2,5,8,Fursuits,Commission,Process,Commission: Process,19,Fursuits:- Commission - Process,"Work through Fursuit Commission disputes politely. If this fails however, there are places of Community Guidance.",113,4 LINER,DONE
F02-06-01,2,6,1,Fursuits,Commission,Postage & Customs,Commission: Postage & Customs,29,Fursuits:- Commission - Postage & Customs,"Customs charges are on declared value; declare raw material cost and increase protection to save (however, then only this value is recoverable).",144,4 LINER,DONE
F02-06-02,2,6,2,Fursuits,Commission,Postage & Customs,Commission: Postage & Customs,29,Fursuits:- Commission - Postage & Customs,"Keep on top of your Fursuit delivery package, it could be sat waiting for a customs payment.",92,3 LINER,DONE
F02-07-01,2,7,1,Fursuits,Commission,Unboxing,Commission: Unboxing,20,Fursuits:- Commission - Unboxing,"Consider recording a Fursuit unboxing video as this is a rare, special moment.",78,3 LINER,DONE
F03-01-01,3,1,1,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Clean your Fursuit soon after an Event, as neglect can result in bacterial build up and material compromise.",108,3 LINER,DONE
F03-01-02,3,1,2,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Always fully wash and dry a Fursuit before storing.,51,2 LINER,DONE
F03-01-03,3,1,3,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Keep metalic Fursuit components dry in storage.,47,2 LINER,DONE
F03-01-04,3,1,4,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Dryer sheets can help keep your Fursuit Handpaws, Footpaws, and Head smelling fresh.",84,3 LINER,DONE
F03-01-05,3,1,5,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Damp fur will attract mould if left unchecked in storage.,57,2 LINER,DONE
F03-01-06,3,1,6,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Wire hangers can rust and offer little protection against material stress on Fursuit necklines.,95,3 LINER,DONE
F03-01-07,3,1,7,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Never store a Fursuit on or near a heat source.,47,2 LINER,DONE
F03-01-08,3,1,8,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Be careful storing your Fursuit around inquisitive pets.,56,2 LINER,DONE
F03-01-09,3,1,9,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,When storing your Fursuit be aware that some materials can bleed colour.,72,2 LINER,DONE
F03-01-10,3,1,10,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"If you can store smaller parts in your Fursuit Head, bag them up to avoid iritation when wearing afterwards.",108,3 LINER,DONE
F03-01-11,3,1,11,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Ensure any electrical components are powered down when you store your Fursuit to safeguard against electrical fire.,115,4 LINER,DONE
F03-01-12,3,1,12,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Remove batteries from any electrical components when storing your Fursuit, as corrosion can set in if left unchecked.",117,4 LINER,DONE
F03-01-13,3,1,13,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Direct sunlight can fade fur colouring and even melt it if too intense.,71,2 LINER,DONE
F03-01-14,3,1,14,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Always store your Fursuit in a dry place out of the way of direct sunlight.,75,3 LINER,DONE
F03-01-15,3,1,15,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"A jacket coat hanger spreads load over a wider area, preventing stress on a Fursuit neckline in storage.",104,3 LINER,DONE
F03-01-16,3,1,16,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Fursuits will moult, so use precations if you don’t want fur on other garments.",79,3 LINER,DONE
F03-01-17,3,1,17,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,A hanging garment bag is ideal for storing your Fursuit in a wardrobe at home.,78,3 LINER,DONE
F03-01-18,3,1,18,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Consider additional protection of a Fursuit in storage exposed to dusty environments.,85,3 LINER,DONE
F03-01-19,3,1,19,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,Never store your Fursuit in a compressed state long term as this can damage the fur pile.,89,3 LINER,DONE
F03-01-20,3,1,20,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Do not store foam Fursuit components compressed, over time this can distort the shape.",86,3 LINER,DONE
F03-01-21,3,1,21,Fursuits,Fursuit Care,Home Storage,Fursuit Care: Home Storage,26,Fursuits:- Fursuit Care - Home Storage,"Vacuum pack bags help keep Fursuits fresh, but fur can be damaged if stored compressed long term.",97,3 LINER,DONE
F03-02-01,3,2,1,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Research air travel luggage restrictions to inform your Fursuit Case purchase.,78,3 LINER,DONE
F03-02-02,3,2,2,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"If you are on the look out for a Fursuit Case, a Convention can be a great place to find examples right for you.",112,4 LINER,DONE
F03-02-03,3,2,3,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Invest in a good quality case, in most cases it is a small amount compared to the Fursuit that it protects.",107,3 LINER,DONE
F03-02-04,3,2,4,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Under-investing in a quality Fursuit Case may expose your Fursuit to damage.,76,3 LINER,DONE
F03-02-05,3,2,5,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Telescopic handles on Fursuit Cases help a lot when transporting it around by yourself.,87,3 LINER,DONE
F03-02-06,3,2,6,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Wheeled Fursuit Cases avoid you supporting their gross weight.,62,2 LINER,DONE
F03-02-07,3,2,7,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"If your Fursuit Head is of a solid construction, avoid a compressible case.",75,3 LINER,DONE
F03-02-08,3,2,8,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Robust Fursuit Cases can allow stacking of other items, providing more options for transporting your things.",108,3 LINER,DONE
F03-02-09,3,2,9,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Minimise Fursuit storage time in a case, as prolonged compression may lead to damage.",85,3 LINER,DONE
F03-02-10,3,2,10,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Consider how your Fursuit case looks to a potential thief, as expensive equipment is transported similarly.",107,3 LINER,DONE
F03-02-11,3,2,11,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Personalising your Fursuit Case helps you identify it easily, should there be a few that look the same.",103,3 LINER,DONE
F03-02-12,3,2,12,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Include an information card in your Fursuit Case, it can then find its way home should it get lost.",99,3 LINER,DONE
F03-02-13,3,2,13,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Consider vacuum bags to maximise Fursuit Case space, as this can reduce fur volume considerably.",96,3 LINER,DONE
F03-02-14,3,2,14,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Bag your Fursuit Head and Bodysuit for transport to prevent contact with other case contents.,93,3 LINER,DONE
F03-02-15,3,2,15,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,Carefully pack your case to minimise compression of Fursuit parts.,66,2 LINER,DONE
F03-02-16,3,2,16,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Fursuits are usually not covered by insurance, so be aware of this when securing your vehicle.",94,3 LINER,DONE
F03-02-17,3,2,17,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"Consider offering a reward notice inside your Fursuit Case, recovery chances are much higher if it gets lost.",109,3 LINER,DONE
F03-02-18,3,2,18,Fursuits,Fursuit Care,Fursuit Cases,Fursuit Care: Fursuit Cases,27,Fursuits:- Fursuit Care - Fursuit Cases,"If your Fursuit Case goes missing, check bins in the area as a Fursuit is usually of no interest to a thief.",108,3 LINER,DONE
F03-03-01,3,3,1,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Consider a coded padlock on your Fursuit Case as you'll never lose the key!,75,3 LINER,DONE
F03-03-02,3,3,2,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Use a cycle lock on your Fursuit Case to tether it to vehicle structure for added protection.,93,3 LINER,DONE
F03-03-03,3,3,3,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Tracking Units can afford peace of mind by providing a live GPS location of your Fursuit Case.,94,3 LINER,DONE
F03-03-04,3,3,4,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Adhere to Flight Luggage Contents Guidelines to ensure the safety of your Fursuit.,82,3 LINER,DONE
F03-03-05,3,3,5,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,"Be open and honest over the contents of your Fursuit Case at Airport Security, they have seen it all before.",108,3 LINER,DONE
F03-03-06,3,3,6,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Don’t put anything inside your Fursuit Case that could look like a prohibited item in an airport security scan.,111,3 LINER,DONE
F03-03-07,3,3,7,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Pack your Fursuit Case with due appreciation of luggage handler abuse.,70,2 LINER,DONE
F03-03-08,3,3,8,Fursuits,Fursuit Care,Distant Travel,Fursuit Care: Distant Travel,28,Fursuits:- Fursuit Care - Distant Travel,Consider takng your Furusit Head as carry on if your space is limited.,70,2 LINER,DONE
F03-04-01,3,4,1,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,Ensure your Fursuit is properly groomed before Fursuiting to look your best.,76,3 LINER,DONE
F03-04-02,3,4,2,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,Hang your Fursuit up on the top edge of a door with a clothes hanger to allow easy brushing.,92,3 LINER,DONE
F03-04-03,3,4,3,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,Always brush in the fur pile direction of your Fursuit.,55,2 LINER,DONE
F03-04-04,3,4,4,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,"Avoid using brushes that are designed to preen pets, your Fursuit fur won’t grow back!",86,3 LINER,DONE
F03-04-05,3,4,5,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,Be careful with metal bristled brushes as brushing your Fursuit too hard can damage the fur backing material.,109,3 LINER,DONE
F03-04-06,3,4,6,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,Pet grooming brushes used in an opposite direction on your Fursuit can result in less fur being extracted.,106,3 LINER,DONE
F03-04-07,3,4,7,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,"When brushing your Fursuit, be careful around seam boundaries to avoid snagging stitches.",89,3 LINER,DONE
F03-04-08,3,4,8,Fursuits,Fursuit Care,Brushing,Fursuit Care: Brushing,22,Fursuits:- Fursuit Care - Brushing,"Pay extra attention to areas of high friction when Fursuit brushing, such as underarms as these matt over time.",111,3 LINER,DONE
F03-05-01,3,5,1,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"If you plan on Fursuiting in a place of business, contact the Site Owner to get consent first.",94,3 LINER,DONE
F03-05-02,3,5,2,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"Hygiene is important when Fursuiting, so wash beforehand to keep your Fursuit (and you) fresh.",94,3 LINER,DONE
F03-05-03,3,5,3,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Take into account Main Stage Events and avoid Fursuiting during these if you intend to entertain a crowd.,105,3 LINER,DONE
F03-05-04,3,5,4,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"For less crowded Hotel communal areas, time your Fursuiting session to align with Main Stage Events.",100,3 LINER,DONE
F03-05-05,3,5,5,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Don't let the weather spoil your Fursuiting experience by planning around a favourable forecast.,96,3 LINER,DONE
F03-05-06,3,5,6,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"Have a plan beforehand if meeting up with friends in Fursuit, then stick to it to avoid disarray.",97,3 LINER,DONE
F03-05-07,3,5,7,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"To avoid being caught short in your Fursuiting session, use the lavatory before suiting up.",91,3 LINER,DONE
F03-05-08,3,5,8,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Hydrate yourself before a Fursuiting session by having a drink before suiting up.,81,3 LINER,DONE
F03-05-09,3,5,9,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Give your Fursuit Performance a boost by consuming sugary sweets or salty snacks prior.,87,3 LINER,DONE
F03-05-10,3,5,10,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Add a lanyard to a Fursuit body zip to make zipping up easier on your own.,74,2 LINER,DONE
F03-05-11,3,5,11,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Tie back long hair under your Fursuit head by carrying hair bands in your kit bag.,82,3 LINER,DONE
F03-05-12,3,5,12,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Save time getting into Fursuit by labelling your footpaws to indicate Left and Right.,85,3 LINER,DONE
F03-05-13,3,5,13,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,Putting paws on before sliding your arms into a close fitting Fursuit optimises wristline tuck.,95,3 LINER,DONE
F03-05-14,3,5,14,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"Ensure neckline, wrists, and ankles are tucked in correctly before heading out to Fursuit.",90,3 LINER,DONE
F03-05-15,3,5,15,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"An upside down tail can ruin photos, so check your Fursuit is worn as designed prior to heading out.",100,3 LINER,DONE
F03-05-16,3,5,16,Fursuits,Fursuit Care,Preps for Suiting,Fursuit Care: Preps for Suiting,31,Fursuits:- Fursuit Care - Preps for Suiting,"Your footpaws can hold your Hotel key card, ensuring you can always access your room in Fursuit.",96,3 LINER,DONE
F03-06-01,3,6,1,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,NEVER use heated tumble dry cycles on a Fursuit or any of its parts.,68,2 LINER,DONE
F03-06-02,3,6,2,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"Never expose your Fursuit to extreme heat during the cleaning process, with a 40°C wool wash usually the best practice.",119,4 LINER,DONE
F03-06-03,3,6,3,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"If in doubt, check with a Maker over how some parts of your Fursuit should be cleaned, they may even offer guidance on their website.",133,4 LINER,DONE
F03-06-04,3,6,4,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"When washing your Fursuit, consider using detergents formulated to clean delicate woolen items of apparel.",106,3 LINER,DONE
F03-06-05,3,6,5,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Washing a Fursuit body on its own prevents bleed from other fabrics and allows the material to move whilst the cleaning product does its job.,141,4 LINER,DONE
F03-06-06,3,6,6,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Adding colour catcher sheets to a Fursuit washing machine cycle can help keep your white fur white!,99,3 LINER,DONE
F03-06-07,3,6,7,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,A freshly washed Fursuit allows easier de-matting of the fur through careful brushing.,86,3 LINER,DONE
F03-06-08,3,6,8,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Turning your Fursuit inside out when washing helps prevent damage and extends the life of the material.,103,3 LINER,DONE
F03-06-09,3,6,9,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"Consider hand washing Fursuit component parts that contain varying material stiffness, such as leather paw pads to avoid stress on stitching.",141,4 LINER,DONE
F03-06-10,3,6,10,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Be careful when washing painted or glued areas as the process may degrade them.,79,3 LINER,DONE
F03-06-11,3,6,11,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Pay extra attention when cleaning airbrushed areas of your Fursuit.,67,2 LINER,DONE
F03-06-12,3,6,12,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Always test new cleaning products on a discreet area of your Fursuit first.,75,3 LINER,DONE
F03-06-13,3,6,13,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"Carpet cleaner products are great to spot clean your Fursuit, but test a discreet area of material first.",105,3 LINER,DONE
F03-06-14,3,6,14,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,"A fast spin washing machine cycle gets most water out, making Fursuit drying that much quicker.",95,3 LINER,DONE
F03-06-15,3,6,15,Fursuits,Fursuit Care,Cleaning,Fursuit Care: Cleaning,22,Fursuits:- Fursuit Care - Cleaning,Blower Units such as those used to inflate Bouncy Castles positioned at the neckline are effective for drying your Fursuit.,123,4 LINER,DONE
F03-07-01,3,7,1,Fursuits,Fursuit Care,Repairs,Fursuit Care: Repairs,21,Fursuits:- Fursuit Care - Repairs,Be proactive (not reactive) with Fursuit repairs as leaving a known defect can result in a major failure.,105,3 LINER,DONE
F04-01-01,4,1,1,Fursuits,Care of Suiters,Cooling,Care of Suiters: Cooling,24,Fursuits:- Care of Suiters - Cooling,"A cool shower lowers your body temperature before Fursuiting, allowing you to suit for longer before feeling the effects of heat.",129,4 LINER,DONE
F04-01-02,4,1,2,Fursuits,Care of Suiters,Cooling,Care of Suiters: Cooling,24,Fursuits:- Care of Suiters - Cooling,A Fursuit can reach a core temperature of as high as 110°F (43°C).,66,2 LINER,DONE
F04-01-03,4,1,3,Fursuits,Care of Suiters,Cooling,Care of Suiters: Cooling,24,Fursuits:- Care of Suiters - Cooling,Wearing an under layer beneath your Fursuit can limit sweat getting to the fur.,79,3 LINER,DONE
F04-01-04,4,1,4,Fursuits,Care of Suiters,Cooling,Care of Suiters: Cooling,24,Fursuits:- Care of Suiters - Cooling,Custom designed cooling products provide comfort during Fursuiting.,67,2 LINER,DONE
F04-01-05,4,1,5,Fursuits,Care of Suiters,Cooling,Care of Suiters: Cooling,24,Fursuits:- Care of Suiters - Cooling,"Never be afraid to take your Fursuit head off if you are overheating, your wellbeing is paramount.",98,3 LINER,DONE
